campaign_member_id,person_record_id,entity_type,campaign_id,campaign_name,campaign_type,member_status,is_responded,response_date,is_automated,is_active,scoring_person_id
CM002432,C00098,Contact,CAM0053,Email Campaign 053,Email,Sent,False,2025-05-28,True,True,C00098
CM002433,C00098,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-10-13,True,True,C00098
CM002434,C00098,Contact,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-31,True,True,C00098
CM002435,C00098,Contact,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-16,True,True,C00098
CM002436,C00265,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-10,True,True,C00265
CM002437,C00265,Contact,CAM0005,Telemarketing Campaign 005,Telemarketing,Sent,False,2024-08-29,True,True,C00265
CM002438,C00265,Contact,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-21,True,True,C00265
CM002439,C00265,Contact,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-08-31,True,False,C00265
CM002440,C00265,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-11,True,True,C00265
CM002441,C00265,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-05-19,True,True,C00265
CM002442,C00265,Contact,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-21,True,True,C00265
CM002443,C00265,Contact,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-21,True,True,C00265
CM002444,L00528,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-23,True,True,L00528
CM002445,L00528,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-15,True,True,L00528
CM002446,L00528,Lead,CAM0030,Event Campaign 030,Event,Sent,False,2023-10-07,True,True,L00528
CM002447,L00528,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-05,True,True,L00528
CM002448,L00528,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-21,True,True,L00528
CM002449,L00528,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-21,True,False,L00528
CM002450,L00528,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Clicked,True,2024-09-13,False,False,L00528
CM002451,L00528,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-07-03,True,True,L00528
CM002452,L00528,Lead,CAM0009,Webinar Campaign 009,Webinar,Sent,False,2024-07-29,True,True,L00528
CM002453,L00069,Lead,CAM0057,Event Campaign 057,Event,Registered,True,2026-05-05,False,True,L00069
CM002454,C00317,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-05-02,False,True,C00317
CM002455,C00317,Contact,CAM0029,Webinar Campaign 029,Webinar,No Show,True,2024-02-12,False,True,C00317
CM002456,L00331,Lead,CAM0060,Event Campaign 060,Event,Attended,True,2026-05-07,False,True,L00331
CM002457,L00397,Lead,CAM0008,Email Campaign 008,Email,Clicked,True,2023-05-13,False,True,C00098
CM002458,L00397,Lead,CAM0044,Event Campaign 044,Event,No Show,True,2025-10-21,False,True,C00098
CM002459,L00397,Lead,CAM0032,Webinar Campaign 032,Webinar,No Show,True,2023-06-07,False,False,C00098
CM002460,C00379,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Responded,True,2026-04-26,False,False,C00379
CM002461,C00379,Contact,CAM0017,Content Syndication Campaign 017,Content Syndication,Responded,True,2023-11-18,False,True,C00379
CM002462,C00379,Contact,CAM0040,Webinar Campaign 040,Webinar,Attended,True,2023-12-03,False,True,C00379
CM002463,C00110,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Responded,True,2026-05-11,False,True,C00110
CM002464,C00301,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-10,True,True,C00301
CM002465,C00301,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-04-26,True,True,C00301
CM002466,C00301,Contact,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-04-29,True,True,C00301
CM002467,C00301,Contact,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-29,True,True,C00301
CM002468,C00301,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-05-02,True,True,C00301
CM002469,C00301,Contact,CAM0032,Webinar Campaign 032,Webinar,Registered,True,2023-05-27,False,True,C00301
CM002470,C00301,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-21,False,True,C00301
CM002471,L00590,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-05-10,False,True,L00590
CM002472,L00599,Lead,CAM0060,Event Campaign 060,Event,No Show,True,2026-05-08,False,True,C00052
CM002473,C00217,Contact,CAM0053,Email Campaign 053,Email,Sent,False,2025-06-07,True,True,C00217
CM002474,L00199,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Clicked,True,2023-11-14,False,True,C00161
CM002475,L00199,Lead,CAM0029,Webinar Campaign 029,Webinar,Attended,True,2024-01-19,False,True,C00161
CM002476,L00199,Lead,CAM0058,Webinar Campaign 058,Webinar,Attended,True,2026-05-08,False,True,C00161
CM002477,C00016,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Clicked,True,2023-05-02,False,True,C00016
CM002478,C00016,Contact,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-27,False,True,C00016
CM002479,C00016,Contact,CAM0019,Webinar Campaign 019,Webinar,Registered,True,2024-06-16,False,True,C00016
CM002480,L00224,Lead,CAM0060,Event Campaign 060,Event,Attended,True,2026-04-29,False,True,C00346
CM002481,L00224,Lead,CAM0025,Event Campaign 025,Event,Registered,True,2023-03-03,False,True,C00346
CM002482,L00224,Lead,CAM0013,Content Syndication Campaign 013,Content Syndication,Responded,True,2023-05-09,False,True,C00346
CM002483,C00163,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-04-28,False,True,C00163
CM002484,C00163,Contact,CAM0022,Event Campaign 022,Event,Registered,True,2024-05-02,False,True,C00163
CM002485,C00311,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-27,True,True,C00311
CM002486,C00311,Contact,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-25,True,True,C00311
CM002487,C00311,Contact,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-25,True,True,C00311
CM002488,C00311,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-29,True,True,C00311
CM002489,C00311,Contact,CAM0011,Webinar Campaign 011,Webinar,Sent,False,2024-01-22,True,True,C00311
CM002490,C00311,Contact,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-02,True,True,C00311
CM002491,C00311,Contact,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-27,True,True,C00311
CM002492,C00311,Contact,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-13,True,True,C00311
CM002493,C00311,Contact,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-05-15,True,True,C00311
CM002494,C00311,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-14,True,True,C00311
CM002495,C00311,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Responded,True,2023-04-28,False,True,C00311
CM002496,C00311,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-14,True,True,C00311
CM002497,C00311,Contact,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-12-02,True,True,C00311
CM002498,C00311,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-05-11,True,True,C00311
CM002499,C00311,Contact,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-06,True,True,C00311
CM002500,C00311,Contact,CAM0011,Webinar Campaign 011,Webinar,Sent,False,2024-01-17,True,True,C00311
CM002501,C00120,Contact,CAM0060,Event Campaign 060,Event,Registered,True,2026-04-30,False,True,C00120
CM002502,C00120,Contact,CAM0032,Webinar Campaign 032,Webinar,Attended,True,2023-05-11,False,True,C00120
CM002503,L00580,Lead,CAM0060,Event Campaign 060,Event,No Show,True,2026-05-10,False,True,C00043
CM002504,L00327,Lead,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-10,True,True,L00327
CM002505,L00327,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Clicked,True,2023-03-22,False,True,L00327
CM002506,L00327,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-22,True,True,L00327
CM002507,L00327,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-09,True,True,L00327
CM002508,L00327,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-21,True,True,L00327
CM002509,L00327,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-03,True,False,L00327
CM002510,L00327,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-27,False,True,L00327
CM002511,L00327,Lead,CAM0032,Webinar Campaign 032,Webinar,Sent,False,2023-05-24,True,True,L00327
CM002512,L00327,Lead,CAM0041,Email Campaign 041,Email,Sent,False,2025-04-19,True,False,L00327
CM002513,L00327,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-11-24,True,True,L00327
CM002514,L00327,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-20,True,True,L00327
CM002515,L00579,Lead,CAM0057,Event Campaign 057,Event,No Show,True,2026-05-10,False,True,L00579
CM002516,L00579,Lead,CAM0041,Email Campaign 041,Email,Responded,True,2025-05-02,False,True,L00579
CM002517,L00579,Lead,CAM0051,Webinar Campaign 051,Webinar,No Show,True,2025-03-27,False,False,L00579
CM002518,C00092,Contact,CAM0056,Webinar Campaign 056,Webinar,No Show,True,2026-04-28,False,True,C00092
CM002519,C00179,Contact,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-11,True,True,C00179
CM002520,C00179,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-18,True,True,C00179
CM002521,C00179,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-20,True,True,C00179
CM002522,C00179,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-21,True,True,C00179
CM002523,C00179,Contact,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-12-17,True,True,C00179
CM002524,C00179,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-20,True,True,C00179
CM002525,L00290,Lead,CAM0056,Webinar Campaign 056,Webinar,Registered,True,2026-05-08,False,True,L00290
CM002526,C00246,Contact,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-04,True,True,C00246
CM002527,C00246,Contact,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-11-30,True,True,C00246
CM002528,C00246,Contact,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-06,True,True,C00246
CM002529,C00246,Contact,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-05,False,True,C00246
CM002530,C00246,Contact,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-16,True,True,C00246
CM002531,C00246,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-05-12,True,True,C00246
CM002532,C00246,Contact,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-01,True,True,C00246
CM002533,C00246,Contact,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-17,True,True,C00246
CM002534,C00246,Contact,CAM0022,Event Campaign 022,Event,Sent,False,2024-05-22,True,True,C00246
CM002535,C00246,Contact,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-12,True,False,C00246
CM002536,C00246,Contact,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-11-25,True,True,C00246
CM002537,C00246,Contact,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-06-26,True,True,C00246
CM002538,C00246,Contact,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-11,True,True,C00246
CM002539,C00246,Contact,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-24,True,True,C00246
CM002540,C00246,Contact,CAM0035,Event Campaign 035,Event,Sent,False,2025-01-05,True,False,C00246
CM002541,C00246,Contact,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-26,True,True,C00246
CM002542,C00246,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-24,True,True,C00246
CM002543,C00246,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-05-01,True,True,C00246
CM002544,C00246,Contact,CAM0030,Event Campaign 030,Event,Sent,False,2023-10-06,True,True,C00246
CM002545,C00246,Contact,CAM0038,Email Campaign 038,Email,Sent,False,2023-01-31,True,True,C00246
CM002546,C00246,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-04-29,True,True,C00246
CM002547,C00246,Contact,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-17,True,True,C00246
CM002548,C00246,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-04-15,True,True,C00246
CM002549,C00246,Contact,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-03,True,True,C00246
CM002550,C00246,Contact,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-25,True,True,C00246
CM002551,C00246,Contact,CAM0016,Content Syndication Campaign 016,Content Syndication,Responded,True,2023-09-03,False,True,C00246
CM002552,C00246,Contact,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-27,True,True,C00246
CM002553,C00246,Contact,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-28,True,False,C00246
CM002554,C00246,Contact,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-14,True,True,C00246
CM002555,C00246,Contact,CAM0035,Event Campaign 035,Event,Sent,False,2025-01-15,True,True,C00246
CM002556,C00246,Contact,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-13,True,True,C00246
CM002557,C00246,Contact,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-26,True,True,C00246
CM002558,C00246,Contact,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-18,True,True,C00246
CM002559,C00246,Contact,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-13,True,True,C00246
CM002560,C00246,Contact,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-01,True,True,C00246
CM002561,C00246,Contact,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-16,True,True,C00246
CM002562,C00246,Contact,CAM0024,Advertisement Campaign 024,Advertisement,Clicked,True,2024-03-29,False,True,C00246
CM002563,C00246,Contact,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-06,True,True,C00246
CM002564,C00246,Contact,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-13,True,True,C00246
CM002565,C00246,Contact,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-12-15,True,True,C00246
CM002566,C00246,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-07,True,False,C00246
CM002567,C00246,Contact,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-10-30,True,True,C00246
CM002568,L00280,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-06-16,False,True,L00280
CM002569,L00280,Lead,CAM0030,Event Campaign 030,Event,No Show,True,2023-09-26,False,True,L00280
CM002570,L00280,Lead,CAM0049,Webinar Campaign 049,Webinar,Registered,True,2025-10-18,False,True,L00280
CM002571,L00283,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-25,True,True,L00283
CM002572,L00283,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-12,True,True,L00283
CM002573,L00283,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-14,True,True,L00283
CM002574,L00283,Lead,CAM0057,Event Campaign 057,Event,Attended,True,2026-05-21,False,True,L00283
CM002575,L00283,Lead,CAM0049,Webinar Campaign 049,Webinar,Attended,True,2025-10-20,False,True,L00283
CM002576,L00283,Lead,CAM0001,Email Campaign 001,Email,Clicked,True,2024-10-30,False,True,L00283
CM002577,C00171,Contact,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-20,False,True,C00171
CM002578,C00358,Contact,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-05-21,False,True,C00358
CM002579,C00322,Contact,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-18,True,True,C00322
CM002580,C00322,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-05-07,True,True,C00322
CM002581,C00322,Contact,CAM0022,Event Campaign 022,Event,Sent,False,2024-05-02,True,True,C00322
CM002582,C00322,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-25,True,True,C00322
CM002583,C00322,Contact,CAM0011,Webinar Campaign 011,Webinar,Sent,False,2024-01-01,True,True,C00322
CM002584,C00322,Contact,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-03,True,True,C00322
CM002585,C00322,Contact,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-14,True,True,C00322
CM002586,C00322,Contact,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-31,True,False,C00322
CM002587,C00322,Contact,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-19,True,True,C00322
CM002588,L00110,Lead,CAM0057,Event Campaign 057,Event,Attended,True,2026-05-17,False,True,L00110
CM002589,L00270,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-27,True,True,C00051
CM002590,L00270,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-02-25,True,True,C00051
CM002591,L00270,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-03-25,True,True,C00051
CM002592,L00270,Lead,CAM0045,Email Campaign 045,Email,Sent,False,2025-05-07,True,True,C00051
CM002593,L00270,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-07,True,True,C00051
CM002594,L00270,Lead,CAM0037,Email Campaign 037,Email,Clicked,True,2024-03-23,False,True,C00051
CM002595,L00270,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-07-01,True,True,C00051
CM002596,C00104,Contact,CAM0057,Event Campaign 057,Event,Attended,True,2026-05-21,False,True,C00104
CM002597,L00460,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Clicked,True,2024-11-17,False,True,L00460
CM002598,L00460,Lead,CAM0012,Telemarketing Campaign 012,Telemarketing,Clicked,True,2023-11-07,False,True,L00460
CM002599,L00460,Lead,CAM0058,Webinar Campaign 058,Webinar,No Show,True,2026-05-10,False,True,L00460
CM002600,L00018,Lead,CAM0040,Webinar Campaign 040,Webinar,Registered,True,2023-12-09,False,True,L00018
CM002601,L00018,Lead,CAM0005,Telemarketing Campaign 005,Telemarketing,Sent,False,2024-08-27,False,True,L00018
CM002602,L00027,Lead,CAM0058,Webinar Campaign 058,Webinar,No Show,True,2026-05-12,False,False,L00027
CM002603,L00027,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-05-02,False,True,L00027
CM002604,L00263,Lead,CAM0056,Webinar Campaign 056,Webinar,No Show,True,2026-04-21,False,True,L00263
CM002605,L00263,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Responded,True,2023-11-11,False,True,L00263
CM002606,L00263,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Responded,True,2023-11-16,False,True,L00263
CM002607,C00005,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Clicked,True,2023-04-13,False,True,C00005
CM002608,L00131,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Clicked,True,2024-12-30,False,True,C00141
CM002609,L00131,Lead,CAM0041,Email Campaign 041,Email,Clicked,True,2025-05-08,False,True,C00141
CM002610,L00131,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-03,False,True,C00141
CM002611,L00131,Lead,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-22,True,True,C00141
CM002612,L00131,Lead,CAM0030,Event Campaign 030,Event,Sent,False,2023-10-02,True,True,C00141
CM002613,L00131,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-08,True,False,C00141
CM002614,L00131,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-21,True,True,C00141
CM002615,L00131,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-03-25,True,True,C00141
CM002616,C00052,Contact,CAM0005,Telemarketing Campaign 005,Telemarketing,Clicked,True,2024-08-17,False,False,C00052
CM002617,C00052,Contact,CAM0053,Email Campaign 053,Email,Sent,False,2025-06-09,True,True,C00052
CM002618,L00567,Lead,CAM0056,Webinar Campaign 056,Webinar,Registered,True,2026-05-03,False,False,L00567
CM002619,L00398,Lead,CAM0029,Webinar Campaign 029,Webinar,Registered,True,2024-01-21,False,True,L00398
CM002620,L00352,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-03-21,True,True,L00352
CM002621,L00352,Lead,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-04,True,True,L00352
CM002622,L00352,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-16,True,True,L00352
CM002623,L00352,Lead,CAM0051,Webinar Campaign 051,Webinar,No Show,True,2025-03-28,False,True,L00352
CM002624,L00352,Lead,CAM0031,Email Campaign 031,Email,Responded,True,2024-02-13,False,True,L00352
CM002625,L00352,Lead,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-18,True,True,L00352
CM002626,L00352,Lead,CAM0008,Email Campaign 008,Email,Sent,False,2023-04-22,True,True,L00352
CM002627,L00352,Lead,CAM0025,Event Campaign 025,Event,Sent,False,2023-02-26,True,True,L00352
CM002628,L00352,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-08-30,True,True,L00352
CM002629,L00352,Lead,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-24,True,True,L00352
CM002630,L00352,Lead,CAM0008,Email Campaign 008,Email,Sent,False,2023-05-19,True,True,L00352
CM002631,L00352,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-22,True,True,L00352
CM002632,L00352,Lead,CAM0041,Email Campaign 041,Email,Sent,False,2025-05-04,True,False,L00352
CM002633,L00352,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-21,True,True,L00352
CM002634,C00305,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-19,True,True,C00305
CM002635,C00305,Contact,CAM0044,Event Campaign 044,Event,No Show,True,2025-10-24,False,True,C00305
CM002636,C00305,Contact,CAM0048,Event Campaign 048,Event,No Show,True,2025-07-24,False,True,C00305
CM002637,C00305,Contact,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-24,True,False,C00305
CM002638,C00305,Contact,CAM0009,Webinar Campaign 009,Webinar,Sent,False,2024-08-20,True,True,C00305
CM002639,C00305,Contact,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-27,False,True,C00305
CM002640,C00305,Contact,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-11,True,True,C00305
CM002641,C00305,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-20,True,True,C00305
CM002642,C00305,Contact,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-22,True,True,C00305
CM002643,L00501,Lead,CAM0019,Webinar Campaign 019,Webinar,Registered,True,2024-06-17,False,True,L00501
CM002644,L00501,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-04-20,False,True,L00501
CM002645,L00501,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-04-04,False,True,L00501
CM002646,C00283,Contact,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-10,True,True,C00283
CM002647,C00283,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-26,True,False,C00283
CM002648,C00283,Contact,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-05-06,True,True,C00283
CM002649,C00283,Contact,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-19,True,True,C00283
CM002650,C00283,Contact,CAM0053,Email Campaign 053,Email,Sent,False,2025-06-06,True,True,C00283
CM002651,C00283,Contact,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-05,True,True,C00283
CM002652,C00283,Contact,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-29,True,False,C00283
CM002653,C00283,Contact,CAM0053,Email Campaign 053,Email,Sent,False,2025-06-10,True,True,C00283
CM002654,C00283,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-03-08,True,True,C00283
CM002655,C00283,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-19,True,True,C00283
CM002656,C00283,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-19,True,True,C00283
CM002657,C00283,Contact,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-04-01,False,True,C00283
CM002658,C00283,Contact,CAM0005,Telemarketing Campaign 005,Telemarketing,Sent,False,2024-09-02,True,True,C00283
CM002659,C00283,Contact,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-30,True,True,C00283
CM002660,C00283,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-04-21,True,True,C00283
CM002661,C00283,Contact,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-04-27,True,True,C00283
CM002662,C00283,Contact,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-23,True,True,C00283
CM002663,L00387,Lead,CAM0035,Event Campaign 035,Event,Registered,True,2024-12-30,False,True,L00387
CM002664,L00387,Lead,CAM0011,Webinar Campaign 011,Webinar,Attended,True,2023-12-30,False,True,L00387
CM002665,L00387,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-28,False,True,L00387
CM002666,L00538,Lead,CAM0057,Event Campaign 057,Event,Attended,True,2026-05-05,False,True,C00248
CM002667,L00538,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-07-05,True,True,C00248
CM002668,L00538,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-23,True,True,C00248
CM002669,L00538,Lead,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-02,True,True,C00248
CM002670,L00538,Lead,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-11-25,True,True,C00248
CM002671,L00538,Lead,CAM0060,Event Campaign 060,Event,Sent,False,2026-05-03,True,True,C00248
CM002672,L00538,Lead,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-11-30,True,True,C00248
CM002673,L00538,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-09,True,True,C00248
CM002674,L00538,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-26,True,True,C00248
CM002675,L00538,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-12,True,True,C00248
CM002676,L00538,Lead,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-11-30,True,True,C00248
CM002677,L00538,Lead,CAM0045,Email Campaign 045,Email,Sent,False,2025-04-12,True,True,C00248
CM002678,L00538,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-21,True,True,C00248
CM002679,L00538,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-27,True,True,C00248
